id,created_at,proximity,distance,description,beacon_id,actual,rssi
5028,2024-05-22 07:14:29+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5029,2024-05-22 07:14:30+00,Near,0.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5030,2024-05-22 07:14:31+00,Near,0.35,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5031,2024-05-22 07:14:32+00,Near,0.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5032,2024-05-22 07:14:33+00,Immediate,0.26,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5033,2024-05-22 07:14:34+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5034,2024-05-22 07:14:35+00,Immediate,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5035,2024-05-22 07:14:36+00,Near,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5036,2024-05-22 07:14:37+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5037,2024-05-22 07:14:38+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-45
5038,2024-05-22 07:14:39+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5039,2024-05-22 07:14:40+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5040,2024-05-22 07:14:41+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5041,2024-05-22 07:14:42+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5042,2024-05-22 07:14:43+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5043,2024-05-22 07:14:44+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5044,2024-05-22 07:14:45+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5045,2024-05-22 07:14:46+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5046,2024-05-22 07:14:47+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5047,2024-05-22 07:14:48+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5048,2024-05-22 07:14:49+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5049,2024-05-22 07:14:50+00,Near,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5050,2024-05-22 07:14:51+00,Near,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5051,2024-05-22 07:14:52+00,Near,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5052,2024-05-22 07:14:53+00,Near,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5053,2024-05-22 07:14:54+00,Near,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5054,2024-05-22 07:14:55+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5055,2024-05-22 07:14:56+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5056,2024-05-22 07:14:57+00,Near,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5057,2024-05-22 07:14:58+00,Near,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5058,2024-05-22 07:14:59+00,Near,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5059,2024-05-22 07:15:00+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5060,2024-05-22 07:15:01+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5061,2024-05-22 07:15:02+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5062,2024-05-22 07:15:03+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5063,2024-05-22 07:15:04+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5064,2024-05-22 07:15:05+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5065,2024-05-22 07:15:06+00,Near,0.24,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5066,2024-05-22 07:15:07+00,Near,0.26,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5067,2024-05-22 07:15:08+00,Near,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5068,2024-05-22 07:15:09+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5069,2024-05-22 07:15:10+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5070,2024-05-22 07:15:11+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5071,2024-05-22 07:15:12+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5072,2024-05-22 07:15:13+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5073,2024-05-22 07:15:14+00,Immediate,0.18,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-45
5074,2024-05-22 07:15:15+00,Immediate,0.17,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-45
5075,2024-05-22 07:15:16+00,Immediate,0.17,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-45
5076,2024-05-22 07:15:17+00,Immediate,0.18,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5077,2024-05-22 07:15:18+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5229,2024-05-22 07:18:43+00,Near,0.35,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5230,2024-05-22 07:18:44+00,Near,0.29,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5231,2024-05-22 07:18:45+00,Near,0.26,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5232,2024-05-22 07:18:46+00,Near,0.24,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5233,2024-05-22 07:18:47+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5234,2024-05-22 07:18:48+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5235,2024-05-22 07:18:49+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5236,2024-05-22 07:18:50+00,Immediate,0.18,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-45
5237,2024-05-22 07:18:51+00,Immediate,0.16,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-44
5238,2024-05-22 07:18:52+00,Immediate,0.15,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-44
5239,2024-05-22 07:18:53+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5240,2024-05-22 07:18:54+00,Near,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5241,2024-05-22 07:18:55+00,Near,0.27,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5242,2024-05-22 07:18:56+00,Near,0.3,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5243,2024-05-22 07:18:57+00,Near,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5244,2024-05-22 07:18:58+00,Immediate,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5245,2024-05-22 07:18:59+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5246,2024-05-22 07:19:00+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-45
5247,2024-05-22 07:19:01+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5248,2024-05-22 07:19:02+00,Near,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5249,2024-05-22 07:19:03+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5250,2024-05-22 07:19:04+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5251,2024-05-22 07:19:05+00,Near,0.27,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5252,2024-05-22 07:19:06+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5253,2024-05-22 07:19:07+00,Near,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-52
5254,2024-05-22 07:19:08+00,Near,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5255,2024-05-22 07:19:09+00,Near,0.29,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5256,2024-05-22 07:19:10+00,Near,0.28,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5257,2024-05-22 07:19:11+00,Near,0.32,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5258,2024-05-22 07:19:12+00,Near,0.34,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5259,2024-05-22 07:19:13+00,Near,0.35,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5260,2024-05-22 07:19:14+00,Far,0.38,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-52
5261,2024-05-22 07:19:15+00,Near,0.37,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5262,2024-05-22 07:19:16+00,Near,0.3,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5263,2024-05-22 07:19:17+00,Near,0.29,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5264,2024-05-22 07:19:18+00,Near,0.3,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5265,2024-05-22 07:19:19+00,Near,0.29,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5266,2024-05-22 07:19:20+00,Near,0.32,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5267,2024-05-22 07:19:21+00,Near,0.34,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5268,2024-05-22 07:19:22+00,Near,0.37,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-52
5269,2024-05-22 07:19:23+00,Near,0.39,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-52
5270,2024-05-22 07:19:24+00,Near,0.4,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-52
5271,2024-05-22 07:19:25+00,Near,0.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5272,2024-05-22 07:19:26+00,Near,0.32,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5273,2024-05-22 07:19:27+00,Near,0.34,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5274,2024-05-22 07:19:28+00,Near,0.39,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-53
5275,2024-05-22 07:19:29+00,Far,0.43,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-53
5276,2024-05-22 07:19:30+00,Far,0.56,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-58
5277,2024-05-22 07:19:31+00,Far,0.64,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-57
5278,2024-05-22 07:19:32+00,Near,0.62,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-55
5279,2024-05-22 07:19:44+00,Near,0.99,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-59
5280,2024-05-22 07:19:45+00,Near,0.86,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-56
5281,2024-05-22 07:19:46+00,Near,0.62,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-52
5282,2024-05-22 07:19:47+00,Near,0.48,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5283,2024-05-22 07:19:48+00,Near,0.42,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5284,2024-05-22 07:19:49+00,Near,0.44,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-53
5285,2024-05-22 07:19:50+00,Near,0.48,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-54
5286,2024-05-22 07:19:51+00,Near,0.53,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-55
5287,2024-05-22 07:19:52+00,Near,0.56,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-55
5288,2024-05-22 07:19:53+00,Near,0.54,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-54
5289,2024-05-22 07:19:54+00,Near,0.51,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-53
5290,2024-05-22 07:19:55+00,Near,0.52,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-54
5291,2024-05-22 07:19:56+00,Near,0.58,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-56
5292,2024-05-22 07:19:57+00,Near,0.78,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-62
5293,2024-05-22 07:19:58+00,Near,0.95,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-62
5294,2024-05-22 07:19:59+00,Near,1.06,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-61
5295,2024-05-22 07:20:00+00,Near,1.13,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-61
5296,2024-05-22 07:20:01+00,Near,1.13,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-60
5297,2024-05-22 07:20:02+00,Near,1.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-59
5298,2024-05-22 07:20:03+00,Near,1.1,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-60
5299,2024-05-22 07:20:04+00,Near,1.11,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-60
5300,2024-05-22 07:20:05+00,Near,1.07,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-59
5301,2024-05-22 07:20:06+00,Near,1.05,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-59
5302,2024-05-22 07:20:07+00,Near,0.84,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-55
5303,2024-05-22 07:20:08+00,Near,0.49,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-49
5304,2024-05-22 07:20:09+00,Near,0.4,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-50
5305,2024-05-22 07:20:10+00,Near,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-50
5306,2024-05-22 07:20:11+00,Far,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5307,2024-05-22 07:20:12+00,Far,0.47,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-56
5308,2024-05-22 07:20:13+00,Far,0.66,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-61
5309,2024-05-22 07:20:14+00,Far,0.84,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-61
5310,2024-05-22 07:20:15+00,Near,0.73,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-55
5311,2024-05-22 07:20:16+00,Near,0.52,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5312,2024-05-22 07:20:17+00,Far,0.44,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5313,2024-05-22 07:20:18+00,Far,0.4,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5314,2024-05-22 07:20:19+00,Far,0.43,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-53
5315,2024-05-22 07:20:20+00,Near,0.42,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-52
5316,2024-05-22 07:20:21+00,Near,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-50
5317,2024-05-22 07:20:22+00,Near,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5318,2024-05-22 07:20:23+00,Near,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5319,2024-05-22 07:20:24+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-49
5320,2024-05-22 07:20:25+00,Immediate,0.29,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-49
5321,2024-05-22 07:20:26+00,Immediate,0.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5322,2024-05-22 07:20:27+00,Near,0.32,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-50
5323,2024-05-22 07:20:28+00,Near,0.3,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-49
5324,2024-05-22 07:20:29+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-50
5325,2024-05-22 07:20:30+00,Near,0.39,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-54
5326,2024-05-22 07:20:31+00,Near,0.47,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-55
5327,2024-05-22 07:20:32+00,Near,0.41,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-51
5328,2024-05-22 07:20:33+00,Near,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-50
5329,2024-05-22 07:21:04+00,Near,1.02,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-67
5330,2024-05-22 07:21:05+00,Near,1.27,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-65
5331,2024-05-22 07:21:06+00,Near,1.38,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5332,2024-05-22 07:21:07+00,Far,1.46,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5333,2024-05-22 07:21:08+00,Far,1.62,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-65
5334,2024-05-22 07:21:09+00,Near,1.3,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-58
5335,2024-05-22 07:21:10+00,Near,0.9,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-54
5336,2024-05-22 07:21:11+00,Near,0.6,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-51
5337,2024-05-22 07:21:12+00,Near,0.39,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-48
5338,2024-05-22 07:21:13+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-48
5339,2024-05-22 07:21:14+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-50
5340,2024-05-22 07:21:15+00,Near,0.35,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-52
5341,2024-05-22 07:21:16+00,Near,0.42,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-54
5342,2024-05-22 07:21:17+00,Near,0.54,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-57
5343,2024-05-22 07:21:18+00,Near,0.63,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-57
5344,2024-05-22 07:21:19+00,Near,0.65,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-56
5345,2024-05-22 07:21:20+00,Near,0.45,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-50
5346,2024-05-22 07:21:21+00,Near,0.35,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-49
5347,2024-05-22 07:21:22+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-49
